Event.Date,Shape,Location,State,Country,Source,USA,
7/1/2016,Lights Only ,Sandpoint ,ID ,USA ,NUFORC,1,
6/30/2016,Lights Only ,Santa Clarita ,CA ,USA ,NUFORC,1,
6/30/2016,Lights Only ,Woodland Hills ,CA ,USA ,NUFORC,1,
6/29/2016,Lights Only ,Indianapolis ,IN ,USA ,NUFORC,1,
6/29/2016,Lights Only ,Waterloo ,IA ,USA ,NUFORC,1,
6/29/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
6/28/2016,Lights Only ,Arlington ,WA ,USA ,NUFORC,1,
6/28/2016,Lights Only ,Lake of the Ozarks ,MO ,USA ,NUFORC,1,
6/28/2016,Lights Only ,Grand Rapids ,MI ,USA ,NUFORC,1,
6/27/2016,Lights Only ,Cairo ,OH ,USA ,NUFORC,1,
6/27/2016,Lights Only ,Columbus ,OH ,USA ,NUFORC,1,
6/27/2016,Lights Only ,Zelienople ,PA ,USA ,NUFORC,1,
6/27/2016,Lights Only ,Indianapolis ,IN ,USA ,NUFORC,1,
6/27/2016,Lights Only ,Palomar Mountain ,CA ,USA ,NUFORC,1,
6/26/2016,Lights Only ,Effingham ,KS ,USA ,NUFORC,1,
6/26/2016,Lights Only ,Tampa ,FL ,USA ,NUFORC,1,
6/25/2016,Lights Only ,Flowood ,MS ,USA ,NUFORC,1,
6/25/2016,Lights Only ,Holland ,MI ,USA ,NUFORC,1,
6/25/2016,Lights Only ,Commack ,NY ,USA ,NUFORC,1,
6/25/2016,Lights Only ,Las Vegas ,NV ,USA ,NUFORC,1,
6/24/2016,Lights Only ,Kuna ,ID ,USA ,NUFORC,1,
6/23/2016,Lights Only ,Billings ,MT ,USA ,NUFORC,1,
6/23/2016,Lights Only ,Cataula ,GA ,USA ,NUFORC,1,
6/22/2016,Lights Only ,Fayetteville ,NC ,USA ,NUFORC,1,
6/22/2016,Lights Only ,Watertown ,CT ,USA ,NUFORC,1,
6/22/2016,Lights Only ,Amsterdam ,NY ,USA ,NUFORC,1,
6/22/2016,Lights Only ,Donalds ,SC ,USA ,NUFORC,1,
6/21/2016,Lights Only ,Duluth ,GA ,USA ,NUFORC,1,
6/21/2016,Lights Only ,Indianapolis ,IN ,USA ,NUFORC,1,
6/21/2016,Lights Only ,Mount Sinai ,NY ,USA ,NUFORC,1,
6/20/2016,Lights Only ,Burlington ,WA ,USA ,NUFORC,1,
6/19/2016,Lights Only ,Atlanta ,GA ,USA ,NUFORC,1,
6/18/2016,Lights Only ,Midland ,MI ,USA ,NUFORC,1,
6/18/2016,Lights Only ,South Bend ,IN ,USA ,NUFORC,1,
6/18/2016,Lights Only ,Mills River ,NC ,USA ,NUFORC,1,
6/18/2016,Lights Only ,Mills River ,NC ,USA ,NUFORC,1,
6/17/2016,Lights Only ,Rodeo ,NM ,USA ,NUFORC,1,
6/17/2016,Lights Only ,Orlando ,FL ,USA ,NUFORC,1,
6/17/2016,Lights Only ,Muskegon ,MI ,USA ,NUFORC,1,
6/16/2016,Lights Only ,Portsmouth ,VA ,USA ,NUFORC,1,
6/16/2016,Lights Only ,Bridgewater ,PA ,USA ,NUFORC,1,
6/15/2016,Lights Only ,Lancaster ,OH ,USA ,NUFORC,1,
6/15/2016,Lights Only ,Lancaster ,OH ,USA ,NUFORC,1,
6/15/2016,Lights Only ,Jonesborough ,TN ,USA ,NUFORC,1,
6/14/2016,Lights Only ,Bourne ,MA ,USA ,NUFORC,1,
6/14/2016,Lights Only ,Anchorage ,AK ,USA ,NUFORC,1,
6/13/2016,Lights Only ,Las Vegas ,NV ,USA ,NUFORC,1,
6/13/2016,Lights Only ,Warrington ,PA ,USA ,NUFORC,1,
6/12/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
6/12/2016,Lights Only ,Front Royal ,VA ,USA ,NUFORC,1,
6/12/2016,Lights Only ,Redondo Beach ,CA ,USA ,NUFORC,1,
6/12/2016,Lights Only ,Santa Fe Springs ,CA ,USA ,NUFORC,1,
6/12/2016,Lights Only ,Lower Makefield ,PA ,USA ,NUFORC,1,
6/11/2016,Lights Only ,Fredenberg Township ,MN ,USA ,NUFORC,1,
6/11/2016,Lights Only ,Des Peres ,MO ,USA ,NUFORC,1,
6/11/2016,Lights Only ,Westland ,MI ,USA ,NUFORC,1,
6/11/2016,Lights Only ,Dothan ,AL ,USA ,NUFORC,1,
6/11/2016,Lights Only ,Cranston ,RI ,USA ,NUFORC,1,
6/10/2016,Lights Only ,Chino ,CA ,USA ,NUFORC,1,
6/10/2016,Lights Only ,Garner ,NC ,USA ,NUFORC,1,
6/10/2016,Lights Only ,Apex ,NC ,USA ,NUFORC,1,
6/10/2016,Lights Only ,Princeton ,WV ,USA ,NUFORC,1,
6/10/2016,Lights Only ,St. Louis ,MO ,USA ,NUFORC,1,
6/10/2016,Lights Only ,Mercer Island ,WA ,USA ,NUFORC,1,
6/9/2016,Lights Only ,Mooresville ,NC ,USA ,NUFORC,1,
6/9/2016,Lights Only ,Fredericksburg ,VA ,USA ,NUFORC,1,
6/9/2016,Lights Only ,De Tour Village ,MI ,USA ,NUFORC,1,
6/9/2016,Lights Only ,Lucedale ,MS ,USA ,NUFORC,1,
6/8/2016,Lights Only ,Flanders ,NY ,USA ,NUFORC,1,
6/8/2016,Lights Only ,Flanders ,NY ,USA ,NUFORC,1,
6/8/2016,Lights Only ,Okmulgee ,OK ,USA ,NUFORC,1,
6/8/2016,Lights Only ,Anaheim ,CA ,USA ,NUFORC,1,
6/8/2016,Lights Only ,Independence ,LA ,USA ,NUFORC,1,
6/7/2016,Lights Only ,Myrtle Beach ,SC ,USA ,NUFORC,1,
6/7/2016,Lights Only ,Buffalo ,MO ,USA ,NUFORC,1,
6/6/2016,Lights Only ,Covington ,VA ,USA ,NUFORC,1,
6/6/2016,Lights Only ,Vienna ,WV ,USA ,NUFORC,1,
6/6/2016,Lights Only ,St. Charles ,MO ,USA ,NUFORC,1,
6/6/2016,Lights Only ,Troy (NW of) ,MO ,USA ,NUFORC,1,
6/6/2016,Lights Only ,Sentinel Butte ,ND ,USA ,NUFORC,1,
6/5/2016,Lights Only ,Anchorage ,AK ,USA ,NUFORC,1,
6/4/2016,Lights Only ,Santa Clarita ,CA ,USA ,NUFORC,1,
6/4/2016,Lights Only ,Muskego ,WI ,USA ,NUFORC,1,
6/4/2016,Lights Only ,Medford ,MA ,USA ,NUFORC,1,
6/4/2016,Lights Only ,Des Moines ,IA ,USA ,NUFORC,1,
6/4/2016,Lights Only ,Las Vegas ,NV ,USA ,NUFORC,1,
6/4/2016,Lights Only ,Manhattan ,KS ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Athol ,MA ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Philadelphia ,PA ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Loudon ,NH ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Orange ,CA ,USA ,NUFORC,1,
6/3/2016,Lights Only ,South Berwick ,ME ,USA ,NUFORC,1,
6/3/2016,Lights Only ,South Berwick ,ME ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Thomasville ,NC ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Poplar ,MT ,USA ,NUFORC,1,
6/3/2016,Lights Only ,Algonquin ,IL ,USA ,NUFORC,1,
6/2/2016,Lights Only ,Sun City ,AZ ,USA ,NUFORC,1,
6/2/2016,Lights Only ,Scottsdale ,AZ ,USA ,NUFORC,1,
6/2/2016,Lights Only ,Lakeside ,AZ ,USA ,NUFORC,1,
6/2/2016,Lights Only ,Hickory ,NC ,USA ,NUFORC,1,
6/1/2016,Lights Only ,New Lenox ,IL ,USA ,NUFORC,1,
6/1/2016,Lights Only ,Avondale ,AZ ,USA ,NUFORC,1,
6/1/2016,Lights Only ,Greeley ,CO ,USA ,NUFORC,1,
6/1/2016,Lights Only ,West Greenwich ,RI ,USA ,NUFORC,1,
5/31/2016,Lights Only ,Bloomfield ,NM ,USA ,NUFORC,1,
5/30/2016,Lights Only ,North Syracuse ,NY ,USA ,NUFORC,1,
5/30/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
5/30/2016,Lights Only ,Litchfield ,MN ,USA ,NUFORC,1,
5/30/2016,Lights Only ,Taylors Falls ,MN ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Buckeye ,AZ ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Shinnston ,WV ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Cumming ,GA ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Cumming ,GA ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Abilene ,TX ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Madison ,WI ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Port St. Lucie ,FL ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Port St. Lucie ,FL ,USA ,NUFORC,1,
5/29/2016,Lights Only ,Madison ,WI ,USA ,NUFORC,1,
5/28/2016,Lights Only ,Susquehanna ,PA ,USA ,NUFORC,1,
5/28/2016,Lights Only ,Montgomery village ,MD ,USA ,NUFORC,1,
5/28/2016,Lights Only ,Orlando ,FL ,USA ,NUFORC,1,
5/28/2016,Lights Only ,Oak Lawn ,IL ,USA ,NUFORC,1,
5/28/2016,Lights Only ,Glenview ,IL ,USA ,NUFORC,1,
5/27/2016,Lights Only ,Albany ,NY ,USA ,NUFORC,1,
5/27/2016,Lights Only ,Sacramento ,CA ,USA ,NUFORC,1,
5/27/2016,Lights Only ,West Springfield ,MA ,USA ,NUFORC,1,
5/27/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
5/27/2016,Lights Only ,Bellingham ,WA ,USA ,NUFORC,1,
5/25/2016,Lights Only ,Barstow ,CA ,USA ,NUFORC,1,
5/24/2016,Lights Only ,Greenville ,WI ,USA ,NUFORC,1,
5/24/2016,Lights Only ,Morehead ,KY ,USA ,NUFORC,1,
5/23/2016,Lights Only ,Camdenton ,MO ,USA ,NUFORC,1,
5/22/2016,Lights Only ,Ogden ,UT ,USA ,NUFORC,1,
5/22/2016,Lights Only ,Bozeman ,MT ,USA ,NUFORC,1,
5/22/2016,Lights Only ,Alma ,AR ,USA ,NUFORC,1,
5/22/2016,Lights Only ,Jacksonville Beach ,FL ,USA ,NUFORC,1,
5/21/2016,Lights Only ,Black River Falls ,WI ,USA ,NUFORC,1,
5/21/2016,Lights Only ,Maple Grove ,MN ,USA ,NUFORC,1,
5/21/2016,Lights Only ,San Diego ,CA ,USA ,NUFORC,1,
5/21/2016,Lights Only ,Orland Park ,IL ,USA ,NUFORC,1,
5/21/2016,Lights Only ,Big Spring ,TX ,USA ,NUFORC,1,
5/20/2016,Lights Only ,Oklahoma City ,OK ,USA ,NUFORC,1,
5/20/2016,Lights Only ,Seattle ,WA ,USA ,NUFORC,1,
5/20/2016,Lights Only ,Seattle ,WA ,USA ,NUFORC,1,
5/19/2016,Lights Only ,Tucson ,AZ ,USA ,NUFORC,1,
5/19/2016,Lights Only ,Denver ,CO ,USA ,NUFORC,1,
5/19/2016,Lights Only ,Salisbury ,MD ,USA ,NUFORC,1,
5/19/2016,Lights Only ,Bellevue ,TN ,USA ,NUFORC,1,
5/19/2016,Lights Only ,Dos Palos ,CA ,USA ,NUFORC,1,
5/18/2016,Lights Only ,Ronkonkoma ,NY ,USA ,NUFORC,1,
5/18/2016,Lights Only ,Ronkonkoma ,NY ,USA ,NUFORC,1,
5/18/2016,Lights Only ,Baldwinsville ,NY ,USA ,NUFORC,1,
5/17/2016,Lights Only ,Otto ,NC ,USA ,NUFORC,1,
5/17/2016,Lights Only ,Syracuse ,NY ,USA ,NUFORC,1,
5/17/2016,Lights Only ,Carrabassett Valley ,ME ,USA ,NUFORC,1,
5/17/2016,Lights Only ,Kingsville ,TX ,USA ,NUFORC,1,
5/16/2016,Lights Only ,Casselberry ,FL ,USA ,NUFORC,1,
5/15/2016,Lights Only ,Carlinville ,IL ,USA ,NUFORC,1,
5/14/2016,Lights Only ,Fayetteville ,NC ,USA ,NUFORC,1,
5/14/2016,Lights Only ,Baldwin park ,CA ,USA ,NUFORC,1,
5/14/2016,Lights Only ,Raleigh ,NC ,USA ,NUFORC,1,
5/14/2016,Lights Only ,Portland ,OR ,USA ,NUFORC,1,
5/13/2016,Lights Only ,Clive ,UT ,USA ,NUFORC,1,
5/13/2016,Lights Only ,Thomasville ,GA ,USA ,NUFORC,1,
5/11/2016,Lights Only ,Grayland ,WA ,USA ,NUFORC,1,
5/11/2016,Lights Only ,Minneapolis-Uptown ,MN ,USA ,NUFORC,1,
5/11/2016,Lights Only ,Raynham ,MA ,USA ,NUFORC,1,
5/11/2016,Lights Only ,soledad ,CA ,USA ,NUFORC,1,
5/11/2016,Lights Only ,Tucson ,AZ ,USA ,NUFORC,1,
5/11/2016,Lights Only ,Lee's Summit ,MO ,USA ,NUFORC,1,
5/11/2016,Lights Only ,Lawrence ,KS ,USA ,NUFORC,1,
5/10/2016,Lights Only ,Willows ,CA ,USA ,NUFORC,1,
5/10/2016,Lights Only ,Santa Fe ,NM ,USA ,NUFORC,1,
5/9/2016,Lights Only ,Douglasville ,GA ,USA ,NUFORC,1,
5/8/2016,Lights Only ,Lawrenceville ,GA ,USA ,NUFORC,1,
5/8/2016,Lights Only ,Midlothian ,VA ,USA ,NUFORC,1,
5/8/2016,Lights Only ,New Orleans ,LA ,USA ,NUFORC,1,
5/7/2016,Lights Only ,Marion ,IL ,USA ,NUFORC,1,
5/7/2016,Lights Only ,Urbana ,MD ,USA ,NUFORC,1,
5/7/2016,Lights Only ,Waupun ,WI ,USA ,NUFORC,1,
5/7/2016,Lights Only ,Shreveport ,LA ,USA ,NUFORC,1,
5/6/2016,Lights Only ,Coeur d'Alene ,ID ,USA ,NUFORC,1,
5/6/2016,Lights Only ,Coeur d'Alene ,ID ,USA ,NUFORC,1,
5/6/2016,Lights Only ,Miami ,FL ,USA ,NUFORC,1,
5/5/2016,Lights Only ,McComb ,MS ,USA ,NUFORC,1,
5/5/2016,Lights Only ,Big Lake ,MN ,USA ,NUFORC,1,
5/4/2016,Lights Only ,Clovis ,CA ,USA ,NUFORC,1,
5/4/2016,Lights Only ,Tucson ,AZ ,USA ,NUFORC,1,
5/4/2016,Lights Only ,Santa Fe ,NM ,USA ,NUFORC,1,
5/2/2016,Lights Only ,Calabash ,NC ,USA ,NUFORC,1,
5/2/2016,Lights Only ,Summerfield ,NC ,USA ,NUFORC,1,
5/1/2016,Lights Only ,New York Mills ,MN ,USA ,NUFORC,1,
4/30/2016,Lights Only ,Philadelphia ,PA ,USA ,NUFORC,1,
4/30/2016,Lights Only ,San Diego ,CA ,USA ,NUFORC,1,
4/29/2016,Lights Only ,Lauderhill ,FL ,USA ,NUFORC,1,
4/29/2016,Lights Only ,Sabattus ,ME ,USA ,NUFORC,1,
4/29/2016,Lights Only ,Ocean Springs ,MS ,USA ,NUFORC,1,
4/29/2016,Lights Only ,Gilford ,NH ,USA ,NUFORC,1,
4/28/2016,Lights Only ,South Myrtle Beach/ surfside beach ,SC ,USA ,NUFORC,1,
4/28/2016,Lights Only ,Light ,AR ,USA ,NUFORC,1,
4/27/2016,Lights Only ,Stony Point ,NY ,USA ,NUFORC,1,
4/25/2016,Lights Only ,Plainfield ,IL ,USA ,NUFORC,1,
4/25/2016,Lights Only ,Kapaa ,HI ,USA ,NUFORC,1,
4/25/2016,Lights Only ,Evansville ,IN ,USA ,NUFORC,1,
4/24/2016,Lights Only ,White House ,TN ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Oakdale ,MN ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Ormond Beach ,FL ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Plainfield ,CT ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Plantation ,FL ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Yorkville ,IL ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Kansas City ,MO ,USA ,NUFORC,1,
4/23/2016,Lights Only ,Virginia Beach ,VA ,USA ,NUFORC,1,
4/22/2016,Lights Only ,Fredericksburg ,VA ,USA ,NUFORC,1,
4/22/2016,Lights Only ,Dederick ,MO ,USA ,NUFORC,1,
4/21/2016,Lights Only ,Myrtle Beach ,SC ,USA ,NUFORC,1,
4/21/2016,Lights Only ,Bentonville ,AR ,USA ,NUFORC,1,
4/21/2016,Lights Only ,Kelso ,WA ,USA ,NUFORC,1,
4/20/2016,Lights Only ,Oak Island ,NC ,USA ,NUFORC,1,
4/20/2016,Lights Only ,Palmdale ,CA ,USA ,NUFORC,1,
4/20/2016,Lights Only ,Chesapeake ,VA ,USA ,NUFORC,1,
4/20/2016,Lights Only ,Leander-Jarrell ,TX ,USA ,NUFORC,1,
4/18/2016,Lights Only ,Folly Beach ,SC ,USA ,NUFORC,1,
4/17/2016,Lights Only ,Grand Rapids ,MI ,USA ,NUFORC,1,
4/17/2016,Lights Only ,Seaside ,OR ,USA ,NUFORC,1,
4/17/2016,Lights Only ,Jacksonville ,FL ,USA ,NUFORC,1,
4/16/2016,Lights Only ,Summerfield ,NC ,USA ,NUFORC,1,
4/16/2016,Lights Only ,Rosamond ,CA ,USA ,NUFORC,1,
4/15/2016,Lights Only ,Gallatin ,TN ,USA ,NUFORC,1,
4/15/2016,Lights Only ,Cleveland ,TN ,USA ,NUFORC,1,
4/15/2016,Lights Only ,Spartanburg ,SC ,USA ,NUFORC,1,
4/15/2016,Lights Only ,Hilliard ,OH ,USA ,NUFORC,1,
4/15/2016,Lights Only ,Potsdam ,NY ,USA ,NUFORC,1,
4/14/2016,Lights Only ,Millwood Community to the outskirts of Andrews ,SC ,USA ,NUFORC,1,
4/14/2016,Lights Only ,Lexa ,AR ,USA ,NUFORC,1,
4/13/2016,Lights Only ,Luella ,GA ,USA ,NUFORC,1,
4/13/2016,Lights Only ,Hamilton ,OH ,USA ,NUFORC,1,
4/13/2016,Lights Only ,Corona (Queens) ,NY ,USA ,NUFORC,1,
4/12/2016,Lights Only ,Wyoming ,MI ,USA ,NUFORC,1,
4/12/2016,Lights Only ,Hamilton ,MT ,USA ,NUFORC,1,
4/12/2016,Lights Only ,Tappan ,NY ,USA ,NUFORC,1,
4/12/2016,Lights Only ,Mount Carmel ,IL ,USA ,NUFORC,1,
4/11/2016,Lights Only ,Summer Lake ,OR ,USA ,NUFORC,1,
4/10/2016,Lights Only ,Mt. Dora ,FL ,USA ,NUFORC,1,
4/10/2016,Lights Only ,Two Harbors ,MN ,USA ,NUFORC,1,
4/10/2016,Lights Only ,Oneonta ,NY ,USA ,NUFORC,1,
4/10/2016,Lights Only ,Venice ,FL ,USA ,NUFORC,1,
4/9/2016,Lights Only ,Charleston ,WV ,USA ,NUFORC,1,
4/9/2016,Lights Only ,Duvall ,WA ,USA ,NUFORC,1,
4/9/2016,Lights Only ,Salem ,OR ,USA ,NUFORC,1,
4/9/2016,Lights Only ,Krotz Springs ,LA ,USA ,NUFORC,1,
4/8/2016,Lights Only ,Jasper ,GA ,USA ,NUFORC,1,
4/8/2016,Lights Only ,Bensalem ,PA ,USA ,NUFORC,1,
4/8/2016,Lights Only ,Taunton ,MA ,USA ,NUFORC,1,
4/8/2016,Lights Only ,Branson (possibly, unsure) ,MO ,USA ,NUFORC,1
4/8/2016,Lights Only ,Starkville ,MS ,USA ,NUFORC,1,
4/7/2016,Lights Only ,Brookings ,OR ,USA ,NUFORC,1,
4/7/2016,Lights Only ,Topeka ,KS ,USA ,NUFORC,1,
4/6/2016,Lights Only ,Ogden ,UT ,USA ,NUFORC,1,
4/5/2016,Lights Only ,Redmond ,WA ,USA ,NUFORC,1,
4/5/2016,Lights Only ,El Paso ,TX ,USA ,NUFORC,1,
4/5/2016,Lights Only ,Lawrence ,KS ,USA ,NUFORC,1,
4/4/2016,Lights Only ,Abiquiu ,NM ,USA ,NUFORC,1,
4/4/2016,Lights Only ,High Point ,NJ ,USA ,NUFORC,1,
4/4/2016,Lights Only ,Tulsa ,OK ,USA ,NUFORC,1,
4/4/2016,Lights Only ,Orlando ,FL ,USA ,NUFORC,1,
4/4/2016,Lights Only ,Dayton/Fairborn ,OH ,USA ,NUFORC,1,
4/3/2016,Lights Only ,St. Charles ,IL ,USA ,NUFORC,1,
4/3/2016,Lights Only ,Grant ,CO ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Allentown ,NJ ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Folsom ,CA ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Riverside ,CA ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Tracy ,CA ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Garden City ,MI ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Avondale ,AZ ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Tacoma ,WA ,USA ,NUFORC,1,
4/2/2016,Lights Only ,Navasota ,TX ,USA ,NUFORC,1,
4/1/2016,Lights Only ,Billings ,MT ,USA ,NUFORC,1,
4/1/2016,Lights Only ,Reardan ,WA ,USA ,NUFORC,1,
4/1/2016,Lights Only ,Puyallup ,WA ,USA ,NUFORC,1,
4/1/2016,Lights Only ,Portland ,OR ,USA ,NUFORC,1,
4/1/2016,Lights Only ,Salt Lake City ,UT ,USA ,NUFORC,1,
4/1/2016,Lights Only ,San Francisco ,CA ,USA ,NUFORC,1,
4/1/2016,Lights Only ,San Jose ,CA ,USA ,NUFORC,1,
4/1/2016,Lights Only ,Pomona ,NY ,USA ,NUFORC,1,
3/31/2016,Lights Only ,St. Helens ,OR ,USA ,NUFORC,1,
3/31/2016,Lights Only ,Ft. Lauderdale ,FL ,USA ,NUFORC,1,
3/31/2016,Lights Only ,Portland ,OR ,USA ,NUFORC,1,
3/31/2016,Lights Only ,Redmond ,OR ,USA ,NUFORC,1,
3/30/2016,Lights Only ,Phoenix ,AZ ,USA ,NUFORC,1,
3/29/2016,Lights Only ,Shelton ,WA ,USA ,NUFORC,1,
3/29/2016,Lights Only ,Denver Metro ,CO ,USA ,NUFORC,1,
3/29/2016,Lights Only ,Royal Palm Beach ,FL ,USA ,NUFORC,1,
3/28/2016,Lights Only ,Hamden ,CT ,USA ,NUFORC,1,
3/28/2016,Lights Only ,Mt. Juliet ,TN ,USA ,NUFORC,1,
3/28/2016,Lights Only ,Wentzvillle ,MO ,USA ,NUFORC,1,
3/28/2016,Lights Only ,Tucson ,AZ ,USA ,NUFORC,1,
3/28/2016,Lights Only ,Paradise ,CA ,USA ,NUFORC,1,
3/27/2016,Lights Only ,Gum Springs ,AR ,USA ,NUFORC,1,
3/26/2016,Lights Only ,Cedaredge ,CO ,USA ,NUFORC,1,
3/26/2016,Lights Only ,Glenview ,IL ,USA ,NUFORC,1,
3/26/2016,Lights Only ,Riverside ,CA ,USA ,NUFORC,1,
3/26/2016,Lights Only ,White Plains ,MD ,USA ,NUFORC,1,
3/26/2016,Lights Only ,North Hollywood ,CA ,USA ,NUFORC,1,
3/25/2016,Lights Only ,Bainbridge Island ,WA ,USA ,NUFORC,1,
3/24/2016,Lights Only ,Lorenzo ,TX ,USA ,NUFORC,1,
3/24/2016,Lights Only ,Gainesville ,FL ,USA ,NUFORC,1,
3/23/2016,Lights Only ,Pasadena ,MD ,USA ,NUFORC,1,
3/23/2016,Lights Only ,North Haven ,CT ,USA ,NUFORC,1,
3/23/2016,Lights Only ,Pawleys Island ,SC ,USA ,NUFORC,1,
3/23/2016,Lights Only ,Largo ,FL ,USA ,NUFORC,1,
3/22/2016,Lights Only ,Ocean Isle Beach ,NC ,USA ,NUFORC,1,
3/21/2016,Lights Only ,New York City (Queens) ,NY ,USA ,NUFORC,1,
3/21/2016,Lights Only ,Bowling Green ,KY ,USA ,NUFORC,1,
3/20/2016,Lights Only ,Canton ,MI ,USA ,NUFORC,1,
3/20/2016,Lights Only ,Cincinnati ,OH ,USA ,NUFORC,1,
3/20/2016,Lights Only ,Albuquerque ,NM ,USA ,NUFORC,1,
3/19/2016,Lights Only ,New York City (Bronx) ,NY ,USA ,NUFORC,1,
3/18/2016,Lights Only ,Independence ,MO ,USA ,NUFORC,1,
3/18/2016,Lights Only ,Clinton ,MI ,USA ,NUFORC,1,
3/18/2016,Lights Only ,Glide ,OR ,USA ,NUFORC,1,
3/17/2016,Lights Only ,Stamford ,CT ,USA ,NUFORC,1,
3/17/2016,Lights Only ,Blocksburg ,CA ,USA ,NUFORC,1,
3/17/2016,Lights Only ,Lagrange ,NY ,USA ,NUFORC,1,
3/17/2016,Lights Only ,Winchester ,VA ,USA ,NUFORC,1,
3/17/2016,Lights Only ,Franklin Furnace ,OH ,USA ,NUFORC,1,
3/16/2016,Lights Only ,Turlock ,CA ,USA ,NUFORC,1,
3/16/2016,Lights Only ,Denver ,CO ,USA ,NUFORC,1,
3/16/2016,Lights Only ,Anniston ,AL ,USA ,NUFORC,1,
3/15/2016,Lights Only ,London (Canada) ,ON ,USA ,NUFORC,1,
3/15/2016,Lights Only ,South Pasadena ,FL ,USA ,NUFORC,1,
3/14/2016,Lights Only ,Hesperia ,CA ,USA ,NUFORC,1,
3/14/2016,Lights Only ,Irrigon ,OR ,USA ,NUFORC,1,
3/14/2016,Lights Only ,Anchorage ,AK ,USA ,NUFORC,1,
3/13/2016,Lights Only ,Huntington Beach ,CA ,USA ,NUFORC,1,
3/13/2016,Lights Only ,Pueblo ,CO ,USA ,NUFORC,1,
3/13/2016,Lights Only ,Ravena ,NY ,USA ,NUFORC,1,
3/13/2016,Lights Only ,Los Fresnos ,TX ,USA ,NUFORC,1,
3/13/2016,Lights Only ,Mineral Springs ,NC ,USA ,NUFORC,1,
3/13/2016,Lights Only ,"Washington, D.C. (above I-295 bridge) ",DC ,USA ,NUFORC,1,
3/12/2016,Lights Only ,Rosman ,NC ,USA ,NUFORC,1,
3/12/2016,Lights Only ,Bridgton ,ME ,USA ,NUFORC,1,
3/12/2016,Lights Only ,Paris ,TX ,USA ,NUFORC,1,
3/12/2016,Lights Only ,Grand Rapids ,MI ,USA ,NUFORC,1,
3/12/2016,Lights Only ,Kotzebue ,AK ,USA ,NUFORC,1,
3/11/2016,Lights Only ,Lincoln ,NE ,USA ,NUFORC,1,
3/11/2016,Lights Only ,Ashland ,NE ,USA ,NUFORC,1,
3/11/2016,Lights Only ,Reston ,VA ,USA ,NUFORC,1,
3/11/2016,Lights Only ,Jacksonville Beach ,FL ,USA ,NUFORC,1,
3/11/2016,Lights Only ,Northampton ,PA ,USA ,NUFORC,1,
3/11/2016,Lights Only ,Stirling ,NJ ,USA ,NUFORC,1,
3/11/2016,Lights Only ,West Farmington ,NM ,USA ,NUFORC,1,
3/10/2016,Lights Only ,Lake Havasu City ,AZ ,USA ,NUFORC,1,
3/9/2016,Lights Only ,Biscoe ,NC ,USA ,NUFORC,1,
3/9/2016,Lights Only ,Grand Forks ,ND ,USA ,NUFORC,1,
3/9/2016,Lights Only ,Graham ,NC ,USA ,NUFORC,1,
3/8/2016,Lights Only ,Steamboat Springs ,CO ,USA ,NUFORC,1,
3/8/2016,Lights Only ,Castaic ,CA ,USA ,NUFORC,1,
3/7/2016,Lights Only ,Wilmington ,MA ,USA ,NUFORC,1,
3/7/2016,Lights Only ,Boulder ,CO ,USA ,NUFORC,1,
3/7/2016,Lights Only ,Kill Devil Hills ,NC ,USA ,NUFORC,1,
3/7/2016,Lights Only ,Greenbelt ,MD ,USA ,NUFORC,1,
3/6/2016,Lights Only ,Columbus ,OH ,USA ,NUFORC,1,
3/6/2016,Lights Only ,Orange ,MA ,USA ,NUFORC,1,
